outgoing_flight_number,origin_airport,destination_airport,layover_airport,duration,price
6X1563,JFK,CDG,6X1563,4H,212.01
6X1563,JFK,CDG,6X1563,4H,228.77
6X1563,JFK,CDG,6X1563,4H,214.19
6X1563,JFK,CDG,6X1563,4H,213.70
6X1563,JFK,CDG,6X1563,4H,204.11
6X1563,JFK,CDG,6X1563,4H,218.52
6X1563,JFK,CDG,6X1563,4H,200.55
6X1563,JFK,CDG,6X1563,4H,226.24
6X1563,JFK,CDG,6X1563,4H,227.49
6X1563,JFK,CDG,6X1563,4H,225.13
6X1563,JFK,CDG,6X1563,4H,206.94
6X1563,JFK,CDG,6X1563,4H,215.15
6X1563,JFK,CDG,6X1563,4H,224.08
6X1563,JFK,CDG,6X1563,4H,203.54
6X1563,JFK,CDG,6X1563,4H,229.05
6X1563,JFK,CDG,6X1563,4H,202.65
6X1563,JFK,CDG,6X1563,4H,226.35
6X1563,JFK,CDG,6X1563,4H,220.32
6X1563,JFK,CDG,6X1563,4H,212.88
6X1563,JFK,CDG,6X1563,4H,212.62
6X1563,JFK,CDG,6X1563,4H,202.92
6X1563,JFK,CDG,6X1563,4H,218.57
6X1563,JFK,CDG,6X1563,4H,226.26
6X1563,JFK,CDG,6X1563,4H,230.48
6X1563,JFK,CDG,6X1563,4H,228.75
6X1563,JFK,CDG,6X1563,4H,206.22
6X1563,JFK,CDG,6X1563,4H,222.45
6X1563,JFK,CDG,6X1563,4H,219.72
6X1563,JFK,CDG,6X1563,4H,221.14
6X1563,JFK,CDG,6X1563,4H,225.80
6X1563,JFK,CDG,6X1563,4H,230.35
6X1563,JFK,CDG,6X1563,4H,206.97
6X1563,JFK,CDG,6X1563,4H,218.24
6X1563,JFK,CDG,6X1563,4H,214.47
6X1563,JFK,CDG,6X1563,4H,222.87
6X1563,JFK,CDG,6X1563,4H,208.35
6X1563,JFK,CDG,6X1563,4H,222.98
6X1563,JFK,CDG,6X1563,4H,202.08
6X1563,JFK,CDG,6X1563,4H,228.47
6X1563,JFK,CDG,6X1563,4H,214.33
6X1563,JFK,CDG,6X1563,4H,223.37
6X1563,JFK,CDG,6X1563,4H,202.11
6X1563,JFK,CDG,6X1563,4H,209.86
6X1563,JFK,CDG,6X1563,4H,228.05
6X1563,JFK,CDG,6X1563,4H,217.97
6X1563,JFK,CDG,6X1563,4H,226.54
6X1563,JFK,CDG,6X1563,4H,219.09
6X1563,JFK,CDG,6X1563,4H,213.50
6X1563,JFK,CDG,6X1563,4H,224.88
6X1563,JFK,CDG,6X1563,4H,229.75
6X1563,JFK,CDG,6X1563,4H,209.18
6X1563,JFK,CDG,6X1563,4H,204.47
6X1563,JFK,CDG,6X1563,4H,222.95
6X1563,JFK,CDG,6X1563,4H,219.06
6X1563,JFK,CDG,6X1563,4H,229.65
6X1563,JFK,CDG,6X1563,4H,223.62
6X1563,JFK,CDG,6X1563,4H,214.95
6X1563,JFK,CDG,6X1563,4H,221.05
6X1563,JFK,CDG,6X1563,4H,215.92
6X1563,JFK,CDG,6X1563,4H,222.24
6X1563,JFK,CDG,6X1563,4H,214.58
6X1563,JFK,CDG,6X1563,4H,212.05
6X1563,JFK,CDG,6X1563,4H,201.62
6X1563,JFK,CDG,6X1563,4H,206.61
6X1563,JFK,CDG,6X1563,4H,202.44
6X1563,JFK,CDG,6X1563,4H,219.23
6X1563,JFK,CDG,6X1563,4H,207.65
6X1563,JFK,CDG,6X1563,4H,215.31
6X1563,JFK,CDG,6X1563,4H,219.98
6X1563,JFK,CDG,6X1563,4H,215.32
6X1563,JFK,CDG,6X1563,4H,202.37
6X1563,JFK,CDG,6X1563,4H,203.38
6X1563,JFK,CDG,6X1563,4H,205.27
6X1563,JFK,CDG,6X1563,4H,204.57
6X1563,JFK,CDG,6X1563,4H,214.31
6X1563,JFK,CDG,6X1563,4H,215.16
6X1563,JFK,CDG,6X1563,4H,200.70
6X1563,JFK,CDG,6X1563,4H,211.30
6X1563,JFK,CDG,6X1563,4H,200.90
6X1563,JFK,CDG,6X1563,4H,225.91
6X1563,JFK,CDG,6X1563,4H,219.03
6X1563,JFK,CDG,6X1563,4H,223.59
6X1563,JFK,CDG,6X1563,4H,225.87
6X1563,JFK,CDG,6X1563,4H,214.72
6X1563,JFK,CDG,6X1563,4H,202.53
6X1563,JFK,CDG,6X1563,4H,225.42
6X1563,JFK,CDG,6X1563,4H,211.90
6X1563,JFK,CDG,6X1563,4H,226.97
6X1563,JFK,CDG,6X1563,4H,218.08
6X1563,JFK,CDG,6X1563,4H,208.70
6X1563,JFK,CDG,6X1563,4H,205.84
6X1563,JFK,CDG,6X1563,4H,213.51
6X1563,JFK,CDG,6X1563,4H,201.33
6X1563,JFK,CDG,6X1563,4H,214.02
6X1563,JFK,CDG,6X1563,4H,210.17
6X1563,JFK,CDG,6X1563,4H,206.41
6X1563,JFK,CDG,6X1563,4H,223.01
6X1563,JFK,CDG,6X1563,4H,224.30
6X1563,JFK,CDG,6X1563,4H,216.41
6X1563,JFK,CDG,6X1563,4H,206.94
6X1563,JFK,CDG,6X1563,4H,222.49
6X1563,JFK,CDG,6X1563,4H,209.48
6X1563,JFK,CDG,6X1563,4H,214.82
6X1563,JFK,CDG,6X1563,4H,221.03
6X1563,JFK,CDG,6X1563,4H,205.83
6X1563,JFK,CDG,6X1563,4H,202.82
6X1563,JFK,CDG,6X1563,4H,218.49
6X1563,JFK,CDG,6X1563,4H,220.15
6X1563,JFK,CDG,6X1563,4H,209.08
6X1563,JFK,CDG,6X1563,4H,210.03
6X1563,JFK,CDG,6X1563,4H,230.31
6X1563,JFK,CDG,6X1563,4H,221.92
6X1563,JFK,CDG,6X1563,4H,211.82
6X1563,JFK,CDG,6X1563,4H,221.92
6X1563,JFK,CDG,6X1563,4H,227.34
6X1563,JFK,CDG,6X1563,4H,224.37
6X1563,JFK,CDG,6X1563,4H,201.41
6X1563,JFK,CDG,6X1563,4H,208.85
6X1563,JFK,CDG,6X1563,4H,218.77
6X1563,JFK,CDG,6X1563,4H,221.12
6X1563,JFK,CDG,6X1563,4H,214.28
6X1563,JFK,CDG,6X1563,4H,221.19
6X1563,JFK,CDG,6X1563,4H,222.12
6X1563,JFK,CDG,6X1563,4H,201.12
6X1563,JFK,CDG,6X1563,4H,228.05
6X1563,JFK,CDG,6X1563,4H,224.98
6X1563,JFK,CDG,6X1563,4H,225.65
6X1563,JFK,CDG,6X1563,4H,216.73
6X1563,JFK,CDG,6X1563,4H,216.19
6X1563,JFK,CDG,6X1563,4H,224.57
6X1563,JFK,CDG,6X1563,4H,205.03
6X1563,JFK,CDG,6X1563,4H,207.40
6X1563,JFK,CDG,6X1563,4H,215.92
6X1563,JFK,CDG,6X1563,4H,205.65
6X1563,JFK,CDG,6X1563,4H,218.14
6X1563,JFK,CDG,6X1563,4H,213.12
6X1563,JFK,CDG,6X1563,4H,220.06
6X1563,JFK,CDG,6X1563,4H,222.01
6X1563,JFK,CDG,6X1563,4H,213.20
6X1563,JFK,CDG,6X1563,4H,212.02
6X1563,JFK,CDG,6X1563,4H,204.56
6X1563,JFK,CDG,6X1563,4H,217.47
6X1563,JFK,CDG,6X1563,4H,223.37
6X1563,JFK,CDG,6X1563,4H,230.48
6X1563,JFK,CDG,6X1563,4H,204.82
6X1563,JFK,CDG,6X1563,4H,221.38
6X1563,JFK,CDG,6X1563,4H,214.35
6X1563,JFK,CDG,6X1563,4H,201.21
6X1563,JFK,CDG,6X1563,4H,227.32
6X1563,JFK,CDG,6X1563,4H,211.20
6X1563,JFK,CDG,6X1563,4H,220.92
6X1563,JFK,CDG,6X1563,4H,205.35
6X1563,JFK,CDG,6X1563,4H,226.19
6X1563,JFK,CDG,6X1563,4H,209.19
6X1563,JFK,CDG,6X1563,4H,214.12
6X1563,JFK,CDG,6X1563,4H,218.91
6X1563,JFK,CDG,6X1563,4H,219.38
6X1563,JFK,CDG,6X1563,4H,212.49
6X1563,JFK,CDG,6X1563,4H,211.52
6X1563,JFK,CDG,6X1563,4H,201.29
6X1563,JFK,CDG,6X1563,4H,224.41
6X1563,JFK,CDG,6X1563,4H,216.24
6X1563,JFK,CDG,6X1563,4H,221.07
6X1563,JFK,CDG,6X1563,4H,224.52
6X1563,JFK,CDG,6X1563,4H,230.41
6X1563,JFK,CDG,6X1563,4H,208.29
6X1563,JFK,CDG,6X1563,4H,201.58
6X1563,JFK,CDG,6X1563,4H,216.45
6X1563,JFK,CDG,6X1563,4H,210.49
6X1563,JFK,CDG,6X1563,4H,211.65
6X1563,JFK,CDG,6X1563,4H,202.47
6X1563,JFK,CDG,6X1563,4H,228.76
6X1563,JFK,CDG,6X1563,4H,206.82
6X1563,JFK,CDG,6X1563,4H,206.30
6X1563,JFK,CDG,6X1563,4H,210.45
6X1563,JFK,CDG,6X1563,4H,202.13
6X1563,JFK,CDG,6X1563,4H,220.23
6X1563,JFK,CDG,6X1563,4H,216.48
6X1563,JFK,CDG,6X1563,4H,201.63
6X1563,JFK,CDG,6X1563,4H,215.40
6X1563,JFK,CDG,6X1563,4H,206.41
6X1563,JFK,CDG,6X1563,4H,202.30
6X1563,JFK,CDG,6X1563,4H,204.91
6X1563,JFK,CDG,6X1563,4H,224.03
6X1563,JFK,CDG,6X1563,4H,211.92
6X1563,JFK,CDG,6X1563,4H,225.29
6X1563,JFK,CDG,6X1563,4H,225.06
6X1563,JFK,CDG,6X1563,4H,204.35
6X1563,JFK,CDG,6X1563,4H,205.33
6X1563,JFK,CDG,6X1563,4H,217.57
6X1563,JFK,CDG,6X1563,4H,202.93
6X1563,JFK,CDG,6X1563,4H,225.46
6X1563,JFK,CDG,6X1563,4H,212.04
6X1563,JFK,CDG,6X1563,4H,221.85
6X1563,JFK,CDG,6X1563,4H,205.16
6X1563,JFK,CDG,6X1563,4H,219.05
6X1563,JFK,CDG,6X1563,4H,225.14
6X1563,JFK,CDG,6X1563,4H,216.26
6X1563,JFK,CDG,6X1563,4H,226.09
6X1563,JFK,CDG,6X1563,4H,209.02
6X1563,JFK,CDG,6X1563,4H,209.89
6X1563,JFK,CDG,6X1563,4H,222.56
6X1563,JFK,CDG,6X1563,4H,201.71
6X1563,JFK,CDG,6X1563,4H,228.61
6X1563,JFK,CDG,6X1563,4H,224.93
6X1563,JFK,CDG,6X1563,4H,230.03
6X1563,JFK,CDG,6X1563,4H,207.78
6X1563,JFK,CDG,6X1563,4H,221.10
6X1563,JFK,CDG,6X1563,4H,210.45
6X1563,JFK,CDG,6X1563,4H,228.48
6X1563,JFK,CDG,6X1563,4H,202.87
6X1563,JFK,CDG,6X1563,4H,202.54
6X1563,JFK,CDG,6X1563,4H,201.30
6X1563,JFK,CDG,6X1563,4H,214.70
6X1563,JFK,CDG,6X1563,4H,211.63
6X1563,JFK,CDG,6X1563,4H,220.75
6X1563,JFK,CDG,6X1563,4H,201.45
6X1563,JFK,CDG,6X1563,4H,214.68
6X1563,JFK,CDG,6X1563,4H,213.95
6X1563,JFK,CDG,6X1563,4H,213.58
6X1563,JFK,CDG,6X1563,4H,226.17
6X1563,JFK,CDG,6X1563,4H,221.34
6X1563,JFK,CDG,6X1563,4H,212.03
6X1563,JFK,CDG,6X1563,4H,222.26
6X1563,JFK,CDG,6X1563,4H,218.76
6X1563,JFK,CDG,6X1563,4H,202.98
6X1563,JFK,CDG,6X1563,4H,219.70
6X1563,JFK,CDG,6X1563,4H,201.57
6X1563,JFK,CDG,6X1563,4H,220.03
6X1563,JFK,CDG,6X1563,4H,211.41
6X1563,JFK,CDG,6X1563,4H,226.50
6X1563,JFK,CDG,6X1563,4H,207.84
6X1563,JFK,CDG,6X1563,4H,221.43
6X1563,JFK,CDG,6X1563,4H,201.40
6X1563,JFK,CDG,6X1563,4H,213.37
6X1563,JFK,CDG,6X1563,4H,218.71
6X1563,JFK,CDG,6X1563,4H,225.93
6X1563,JFK,CDG,6X1563,4H,203.46
6X1563,JFK,CDG,6X1563,4H,216.64
6X1563,JFK,CDG,6X1563,4H,214.97
6X1563,JFK,CDG,6X1563,4H,215.15
6X1563,JFK,CDG,6X1563,4H,221.73
6X1563,JFK,CDG,6X1563,4H,223.26
6X1563,JFK,CDG,6X1563,4H,214.23
6X1563,JFK,CDG,6X1563,4H,216.55
6X1563,JFK,CDG,6X1563,4H,216.04
6X1563,JFK,CDG,6X1563,4H,202.27
6X1563,JFK,CDG,6X1563,4H,229.75
6X1563,JFK,CDG,6X1563,4H,200.56
6X1563,JFK,CDG,6X1563,4H,203.45
6X1563,JFK,CDG,6X1563,4H,214.97
6X1563,JFK,CDG,6X1563,4H,223.81
6X1563,JFK,CDG,6X1563,4H,214.76
6X1563,JFK,CDG,6X1563,4H,229.25
6X1563,JFK,CDG,6X1563,4H,200.81
6X1563,JFK,CDG,6X1563,4H,215.62
6X1563,JFK,CDG,6X1563,4H,220.36
6X1563,JFK,CDG,6X1563,4H,220.24
6X1563,JFK,CDG,6X1563,4H,205.17
6X1563,JFK,CDG,6X1563,4H,216.75
6X1563,JFK,CDG,6X1563,4H,225.03
6X1563,JFK,CDG,6X1563,4H,214.60
6X1563,JFK,CDG,6X1563,4H,211.26
6X1563,JFK,CDG,6X1563,4H,224.14
6X1563,JFK,CDG,6X1563,4H,216.39
6X1563,JFK,CDG,6X1563,4H,212.60
6X1563,JFK,CDG,6X1563,4H,210.10
6X1563,JFK,CDG,6X1563,4H,211.33
6X1563,JFK,CDG,6X1563,4H,200.99
6X1563,JFK,CDG,6X1563,4H,200.59
6X1563,JFK,CDG,6X1563,4H,229.84
6X1563,JFK,CDG,6X1563,4H,211.81
6X1563,JFK,CDG,6X1563,4H,225.78
6X1563,JFK,CDG,6X1563,4H,207.58
6X1563,JFK,CDG,6X1563,4H,229.53
6X1563,JFK,CDG,6X1563,4H,226.19
6X1563,JFK,CDG,6X1563,4H,221.65
6X1563,JFK,CDG,6X1563,4H,228.79
6X1563,JFK,CDG,6X1563,4H,201.82
6X1563,JFK,CDG,6X1563,4H,214.94
6X1563,JFK,CDG,6X1563,4H,222.31
6X1563,JFK,CDG,6X1563,4H,224.27
6X1563,JFK,CDG,6X1563,4H,204.39
6X1563,JFK,CDG,6X1563,4H,213.27
6X1563,JFK,CDG,6X1563,4H,216.47
6X1563,JFK,CDG,6X1563,4H,212.70
6X1563,JFK,CDG,6X1563,4H,211.47
6X1563,JFK,CDG,6X1563,4H,221.40
6X1563,JFK,CDG,6X1563,4H,207.00
6X1563,JFK,CDG,6X1563,4H,211.00
6X1563,JFK,CDG,6X1563,4H,223.91
6X1563,JFK,CDG,6X1563,4H,215.21
6X1563,JFK,CDG,6X1563,4H,206.82
6X1563,JFK,CDG,6X1563,4H,229.23
6X1563,JFK,CDG,6X1563,4H,229.62
6X1563,JFK,CDG,6X1563,4H,226.18
6X1563,JFK,CDG,6X1563,4H,229.32
6X1563,JFK,CDG,6X1563,4H,217.87
6X1563,JFK,CDG,6X1563,4H,215.38
6X1563,JFK,CDG,6X1563,4H,217.53
6X1563,JFK,CDG,6X1563,4H,209.02
6X1563,JFK,CDG,6X1563,4H,220.02
6X1563,JFK,CDG,6X1563,4H,215.90
6X1563,JFK,CDG,6X1563,4H,214.83
6X1563,JFK,CDG,6X1563,4H,207.71
6X1563,JFK,CDG,6X1563,4H,205.65
6X1563,JFK,CDG,6X1563,4H,217.45
6X1563,JFK,CDG,6X1563,4H,223.77
6X1563,JFK,CDG,6X1563,4H,211.56
6X1563,JFK,CDG,6X1563,4H,217.55
6X1563,JFK,CDG,6X1563,4H,210.01
6X1563,JFK,CDG,6X1563,4H,216.49
6X1563,JFK,CDG,6X1563,4H,205.92
6X1563,JFK,CDG,6X1563,4H,219.64
6X1563,JFK,CDG,6X1563,4H,214.97
6X1563,JFK,CDG,6X1563,4H,218.71
6X1563,JFK,CDG,6X1563,4H,226.54
6X1563,JFK,CDG,6X1563,4H,208.23
6X1563,JFK,CDG,6X1563,4H,204.23
6X1563,JFK,CDG,6X1563,4H,215.67
6X1563,JFK,CDG,6X1563,4H,209.10
6X1563,JFK,CDG,6X1563,4H,224.40
6X1563,JFK,CDG,6X1563,4H,201.39
6X1563,JFK,CDG,6X1563,4H,202.84
6X1563,JFK,CDG,6X1563,4H,213.10
6X1563,JFK,CDG,6X1563,4H,222.31
6X1563,JFK,CDG,6X1563,4H,226.40
6X1563,JFK,CDG,6X1563,4H,229.48
6X1563,JFK,CDG,6X1563,4H,220.75
6X1563,JFK,CDG,6X1563,4H,223.19
6X1563,JFK,CDG,6X1563,4H,211.71
6X1563,JFK,CDG,6X1563,4H,218.44
6X1563,JFK,CDG,6X1563,4H,217.79
6X1563,JFK,CDG,6X1563,4H,227.88
6X1563,JFK,CDG,6X1563,4H,200.59
6X1563,JFK,CDG,6X1563,4H,204.45
6X1563,JFK,CDG,6X1563,4H,219.70
6X1563,JFK,CDG,6X1563,4H,212.78
6X1563,JFK,CDG,6X1563,4H,226.88
6X1563,JFK,CDG,6X1563,4H,205.10
6X1563,JFK,CDG,6X1563,4H,214.64
6X1563,JFK,CDG,6X1563,4H,223.86
6X1563,JFK,CDG,6X1563,4H,209.77
6X1563,JFK,CDG,6X1563,4H,204.73
6X1563,JFK,CDG,6X1563,4H,213.27
6X1563,JFK,CDG,6X1563,4H,222.62
6X1563,JFK,CDG,6X1563,4H,217.85
6X1563,JFK,CDG,6X1563,4H,220.27
6X1563,JFK,CDG,6X1563,4H,214.91
6X1563,JFK,CDG,6X1563,4H,214.18
6X1563,JFK,CDG,6X1563,4H,202.69
6X1563,JFK,CDG,6X1563,4H,200.67
6X1563,JFK,CDG,6X1563,4H,210.57
6X1563,JFK,CDG,6X1563,4H,214.03
6X1563,JFK,CDG,6X1563,4H,215.01
6X1563,JFK,CDG,6X1563,4H,217.64
6X1563,JFK,CDG,6X1563,4H,204.30
6X1563,JFK,CDG,6X1563,4H,203.00
6X1563,JFK,CDG,6X1563,4H,204.16
6X1563,JFK,CDG,6X1563,4H,214.61
6X1563,JFK,CDG,6X1563,4H,217.34
6X1563,JFK,CDG,6X1563,4H,223.26
6X1563,JFK,CDG,6X1563,4H,206.23
6X1563,JFK,CDG,6X1563,4H,203.88
6X1563,JFK,CDG,6X1563,4H,222.55
6X1563,JFK,CDG,6X1563,4H,208.28
6X1563,JFK,CDG,6X1563,4H,206.05
6X1563,JFK,CDG,6X1563,4H,208.05
6X1563,JFK,CDG,6X1563,4H,211.03
6X1563,JFK,CDG,6X1563,4H,209.31
6X1563,JFK,CDG,6X1563,4H,214.30
6X1563,JFK,CDG,6X1563,4H,221.62
6X1563,JFK,CDG,6X1563,4H,218.22
6X1563,JFK,CDG,6X1563,4H,208.52
6X1563,JFK,CDG,6X1563,4H,213.23
6X1563,JFK,CDG,6X1563,4H,211.77
6X1563,JFK,CDG,6X1563,4H,212.75
6X1563,JFK,CDG,6X1563,4H,215.07
6X1563,JFK,CDG,6X1563,4H,221.97
6X1563,JFK,CDG,6X1563,4H,214.00
6X1563,JFK,CDG,6X1563,4H,218.68
6X1563,JFK,CDG,6X1563,4H,214.88
6X1563,JFK,CDG,6X1563,4H,206.67
6X1563,JFK,CDG,6X1563,4H,218.15
6X1563,JFK,CDG,6X1563,4H,219.70
6X1563,JFK,CDG,6X1563,4H,227.97
6X1563,JFK,CDG,6X1563,4H,220.35
6X1563,JFK,CDG,6X1563,4H,223.99
6X1563,JFK,CDG,6X1563,4H,222.88
6X1563,JFK,CDG,6X1563,4H,218.64
6X1563,JFK,CDG,6X1563,4H,212.93
6X1563,JFK,CDG,6X1563,4H,202.44
6X1563,JFK,CDG,6X1563,4H,219.62
6X1563,JFK,CDG,6X1563,4H,213.54
6X1563,JFK,CDG,6X1563,4H,213.91
6X1563,JFK,CDG,6X1563,4H,218.61
6X1563,JFK,CDG,6X1563,4H,222.16
6X1563,JFK,CDG,6X1563,4H,221.18
6X1563,JFK,CDG,6X1563,4H,227.36
6X1563,JFK,CDG,6X1563,4H,227.02
6X1563,JFK,CDG,6X1563,4H,216.06
6X1563,JFK,CDG,6X1563,4H,202.98
6X1563,JFK,CDG,6X1563,4H,202.85
6X1563,JFK,CDG,6X1563,4H,216.15
6X1563,JFK,CDG,6X1563,4H,221.57
6X1563,JFK,CDG,6X1563,4H,201.31
6X1563,JFK,CDG,6X1563,4H,225.15
6X1563,JFK,CDG,6X1563,4H,230.43
6X1563,JFK,CDG,6X1563,4H,200.79
6X1563,JFK,CDG,6X1563,4H,203.38
6X1563,JFK,CDG,6X1563,4H,200.97
6X1563,JFK,CDG,6X1563,4H,201.79
6X1563,JFK,CDG,6X1563,4H,201.90
6X1563,JFK,CDG,6X1563,4H,212.28
6X1563,JFK,CDG,6X1563,4H,202.54
6X1563,JFK,CDG,6X1563,4H,220.30
6X1563,JFK,CDG,6X1563,4H,227.39
6X1563,JFK,CDG,6X1563,4H,216.46
6X1563,JFK,CDG,6X1563,4H,204.95
6X1563,JFK,CDG,6X1563,4H,224.57
6X1563,JFK,CDG,6X1563,4H,210.03
6X1563,JFK,CDG,6X1563,4H,208.31
6X1563,JFK,CDG,6X1563,4H,227.45
6X1563,JFK,CDG,6X1563,4H,216.90
6X1563,JFK,CDG,6X1563,4H,207.13
6X1563,JFK,CDG,6X1563,4H,209.66
6X1563,JFK,CDG,6X1563,4H,218.17
6X1563,JFK,CDG,6X1563,4H,206.00
6X1563,JFK,CDG,6X1563,4H,202.72
6X1563,JFK,CDG,6X1563,4H,227.84
6X1563,JFK,CDG,6X1563,4H,216.65
6X1563,JFK,CDG,6X1563,4H,201.42
6X1563,JFK,CDG,6X1563,4H,226.21
6X1563,JFK,CDG,6X1563,4H,220.30
6X1563,JFK,CDG,6X1563,4H,229.83
6X1563,JFK,CDG,6X1563,4H,228.50
6X1563,JFK,CDG,6X1563,4H,206.36
6X1563,JFK,CDG,6X1563,4H,218.35
6X1563,JFK,CDG,6X1563,4H,213.90
6X1563,JFK,CDG,6X1563,4H,210.81
6X1563,JFK,CDG,6X1563,4H,210.73
6X1563,JFK,CDG,6X1563,4H,211.69
6X1563,JFK,CDG,6X1563,4H,207.60
6X1563,JFK,CDG,6X1563,4H,218.82
6X1563,JFK,CDG,6X1563,4H,222.96
6X1563,JFK,CDG,6X1563,4H,205.17
6X1563,JFK,CDG,6X1563,4H,211.09
6X1563,JFK,CDG,6X1563,4H,218.12
6X1563,JFK,CDG,6X1563,4H,203.03
6X1563,JFK,CDG,6X1563,4H,206.97
6X1563,JFK,CDG,6X1563,4H,229.63
6X1563,JFK,CDG,6X1563,4H,229.59
6X1563,JFK,CDG,6X1563,4H,219.94
6X1563,JFK,CDG,6X1563,4H,223.88
6X1563,JFK,CDG,6X1563,4H,211.86
6X1563,JFK,CDG,6X1563,4H,225.24
6X1563,JFK,CDG,6X1563,4H,211.11
6X1563,JFK,CDG,6X1563,4H,214.45
6X1563,JFK,CDG,6X1563,4H,229.06
6X1563,JFK,CDG,6X1563,4H,219.26
6X1563,JFK,CDG,6X1563,4H,218.67
6X1563,JFK,CDG,6X1563,4H,223.72
6X1563,JFK,CDG,6X1563,4H,224.69
6X1563,JFK,CDG,6X1563,4H,222.15
6X1563,JFK,CDG,6X1563,4H,219.64
6X1563,JFK,CDG,6X1563,4H,215.36
6X1563,JFK,CDG,6X1563,4H,211.74
6X1563,JFK,CDG,6X1563,4H,218.52
6X1563,JFK,CDG,6X1563,4H,204.71
6X1563,JFK,CDG,6X1563,4H,216.89
6X1563,JFK,CDG,6X1563,4H,209.94
6X1563,JFK,CDG,6X1563,4H,214.29
6X1563,JFK,CDG,6X1563,4H,209.26
6X1563,JFK,CDG,6X1563,4H,222.64
6X1563,JFK,CDG,6X1563,4H,225.61
6X1563,JFK,CDG,6X1563,4H,218.49
6X1563,JFK,CDG,6X1563,4H,219.53
6X1563,JFK,CDG,6X1563,4H,205.83
6X1563,JFK,CDG,6X1563,4H,222.83
6X1563,JFK,CDG,6X1563,4H,227.30
6X1563,JFK,CDG,6X1563,4H,217.77
6X1563,JFK,CDG,6X1563,4H,216.81
6X1563,JFK,CDG,6X1563,4H,207.24
6X1563,JFK,CDG,6X1563,4H,203.68
6X1563,JFK,CDG,6X1563,4H,221.53
6X1563,JFK,CDG,6X1563,4H,208.52
6X1563,JFK,CDG,6X1563,4H,221.91
6X1563,JFK,CDG,6X1563,4H,205.83
6X1563,JFK,CDG,6X1563,4H,214.70
6X1563,JFK,CDG,6X1563,4H,222.41
6X1563,JFK,CDG,6X1563,4H,228.88
6X1563,JFK,CDG,6X1563,4H,220.12
6X1563,JFK,CDG,6X1563,4H,211.44
6X1563,JFK,CDG,6X1563,4H,228.94
6X1563,JFK,CDG,6X1563,4H,219.96
6X1563,JFK,CDG,6X1563,4H,210.55
6X1563,JFK,CDG,6X1563,4H,228.20
6X1563,JFK,CDG,6X1563,4H,226.21
6X1563,JFK,CDG,6X1563,4H,206.82
6X1563,JFK,CDG,6X1563,4H,226.70
6X1563,JFK,CDG,6X1563,4H,224.69
6X1563,JFK,CDG,6X1563,4H,207.57
6X1563,JFK,CDG,6X1563,4H,201.77
6X1563,JFK,CDG,6X1563,4H,215.01
6X1563,JFK,CDG,6X1563,4H,210.40
6X1563,JFK,CDG,6X1563,4H,215.60
6X1563,JFK,CDG,6X1563,4H,209.17
6X1563,JFK,CDG,6X1563,4H,204.92
6X1563,JFK,CDG,6X1563,4H,220.83
6X1563,JFK,CDG,6X1563,4H,204.17
6X1563,JFK,CDG,6X1563,4H,200.86
6X1563,JFK,CDG,6X1563,4H,221.61
6X1563,JFK,CDG,6X1563,4H,215.33
6X1563,JFK,CDG,6X1563,4H,203.25
6X1563,JFK,CDG,6X1563,4H,228.91
6X1563,JFK,CDG,6X1563,4H,230.19
6X1563,JFK,CDG,6X1563,4H,207.72
6X1563,JFK,CDG,6X1563,4H,202.80
6X1563,JFK,CDG,6X1563,4H,214.72
6X1563,JFK,CDG,6X1563,4H,223.38
6X1563,JFK,CDG,6X1563,4H,210.65
6X1563,JFK,CDG,6X1563,4H,201.70
6X1563,JFK,CDG,6X1563,4H,215.39
6X1563,JFK,CDG,6X1563,4H,215.05
6X1563,JFK,CDG,6X1563,4H,225.56
6X1563,JFK,CDG,6X1563,4H,226.16
6X1563,JFK,CDG,6X1563,4H,215.28
6X1563,JFK,CDG,6X1563,4H,205.56
6X1563,JFK,CDG,6X1563,4H,202.08
6X1563,JFK,CDG,6X1563,4H,208.75
6X1563,JFK,CDG,6X1563,4H,205.08
6X1563,JFK,CDG,6X1563,4H,212.22
6X1563,JFK,CDG,6X1563,4H,213.27
6X1563,JFK,CDG,6X1563,4H,224.23
6X1563,JFK,CDG,6X1563,4H,219.40
6X1563,JFK,CDG,6X1563,4H,208.92
6X1563,JFK,CDG,6X1563,4H,216.89
6X1563,JFK,CDG,6X1563,4H,212.37
6X1563,JFK,CDG,6X1563,4H,219.77
6X1563,JFK,CDG,6X1563,4H,222.84
6X1563,JFK,CDG,6X1563,4H,207.58
6X1563,JFK,CDG,6X1563,4H,229.44
6X1563,JFK,CDG,6X1563,4H,211.23
6X1563,JFK,CDG,6X1563,4H,213.82
6X1563,JFK,CDG,6X1563,4H,210.34
6X1563,JFK,CDG,6X1563,4H,201.13
6X1563,JFK,CDG,6X1563,4H,207.88
6X1563,JFK,CDG,6X1563,4H,203.02
6X1563,JFK,CDG,6X1563,4H,222.19
6X1563,JFK,CDG,6X1563,4H,228.19
6X1563,JFK,CDG,6X1563,4H,225.95
6X1563,JFK,CDG,6X1563,4H,211.71
6X1563,JFK,CDG,6X1563,4H,206.43
6X1563,JFK,CDG,6X1563,4H,203.61
6X1563,JFK,CDG,6X1563,4H,222.40
6X1563,JFK,CDG,6X1563,4H,218.95
6X1563,JFK,CDG,6X1563,4H,212.26
6X1563,JFK,CDG,6X1563,4H,226.01
